Year	Rank	InverseRank	Company	Revenue	Profit
1956	45	456	General_Dynamics	687.3	21.3	   
1956	46	455	Lockheed_Martin	673.6	17.3	   
1956	47	454	Continental_Group	666.3	24.2	   
1956	48	453	Sunoco	660.3	48.3	   
1956	49	452	AMAX	660.2	19.8	   
1956	50	451	Ryerson_Tull	659.7	52.5	   
1956	51	450	Wilson	650.5	4.6	   
1956	52	449	Anaconda	636.2	65.3	   
1956	53	448	Honeywell_Intl.	628.5	52.1	   
1956	54	447	National_Intergroup	622	48.3	   
1956	55	446	Youngstown_Sheet_and_Tube	617.4	41.7	   
1956	56	445	Fortune_Brands	585.9	51.7	   
1956	57	444	PPG_Industries	582	61.4	   
1956	58	443	Bendix	567.2	25.9	   
1956	59	442	Intl._Business_Machines	563.5	55.9	   
1956	60	441	Olin	560.5	44.6	   
1956	61	440	BorgWarner	552.2	41.1	   
1956	62	439	Kennecott	548.3	125.5	   
1956	63	438	Republic_Aviation	547.4	14.7	   
1956	64	437	Asarco	540.5	33.5	   
1956	65	436	Allis-Chalmers	535.1	24.8	   
1956	66	435	NL_Industries	533.7	47.9	   
1956	67	434	Conoco	528.9	46.4	   
1956	68	433	Caterpillar	523.9	34.8	   
1956	69	432	Monsanto	522.3	42.2	   
1956	70	431	Burlington_Industries_Equity	515.2	16.4	   
1956	71	430	General_Mills	513.7	12.4	   
1956	72	429	Atlantic_Richfield	513	39.5	   
1956	73	428	Curtiss-Wright	508.7	35.1	   
1956	74	427	Pure_Oil	485.1	35.2	   
1956	75	426	Studebaker	480	-29.7	   
1956	76	425	Tidewater_Oil	478.8	37.8	   
1956	77	424	Dow_Chemical	470.7	37.4	   
1956	78	423	Nabisco_Group_Holdings	466.3	53.3	   
1956	79	422	American_Cyanamid	451.1	38.7	   
1956	80	421	ITT_Industries	448.4	23.1	   
1956	81	420	American_Motors	441.1	-7	   
1956	82	419	Sealed_Air	427.1	18.8	   
1956	83	418	Crown_Zellerbach	414.1	44.1	   
1956	84	417	Standard_Brands	400.7	10.6	   
1956	85	416	Nabisco_Brands	389.6	18.3	   
1956	86	415	Foremost_Dairies	388.1	8.7	   
1956	87	414	Ralston_Purina	385.5	12.6	   
1956	88	413	Reynolds_Metals	384.9	34.3	   
1956	89	412	Campbell_Soup	377.6	29.1	   
1956	90	411	Philco	373.4	8.4	   
1956	91	410	Owens-Illinois	370.3	27	   
1956	92	409	Merritt-Chapman_and_Scott	360.3	10.7	   
1956	93	408	Unocal	359.5	30.5	   
1956	94	407	Singer	354.1	18.1	   
1956	95	406	Phelps_Dodge	353.4	72.3	   
1956	96	405	United_Merchants_and_Mfrs.	341.8	15.5	   
1956	97	404	Pillsbury	341.1	5.3	   
1956	98	403	BP_America	339.7	23	   
1956	99	402	American_Standard	339.6	22.6	   
1956	100	401	Deere	339.6	28.3	   
1956	101	400	Hormel_Foods	336.6	3.8	   
1956	102	399	Morrell_(John)	336.1	2.7	   
1956	103	398	Hygrade_Food_Products	334.3	2.3	   
1956	104	397	Crane	331.4	9	   
1956	105	396	Pullman	330.4	9.6	   
1956	106	395	Carnation	329.2	8.1	   
1956	107	394	Amstar	325.9	8.3	   
1956	108	393	J.P._Stevens	321.1	8.5	   
1956	109	392	Weyerhaeuser	316.7	49.2	   
1956	110	391	Otis_Elevator	316.6	13.8	   
1956	111	390	Cudahy	308.1	2.7	   
1956	112	389	Sylvania_Electric_Products	307.4	13.8	   
1956	113	388	NCR	301.2	15.4	   
1956	114	387	Avco	299.3	0.8	   
1956	115	386	Sunray_DX_Oil	298.4	39.5	   
1956	116	385	Liggett_Group	296.1	26.7	   
1956	117	384	Electric_Autolite	296	10.1	   
1956	118	383	GenCorp	295.7	9.7	   
1956	119	382	Bestfoods	290.2	20.7	   
1956	120	381	Beatrice	287.4	5.6	   
1956	121	380	TRW	286.2	11.3	   
1956	122	379	Colgate-Palmolive	285.6	14	   
1956	123	378	Manville	284.7	23.5	   
1956	124	377	Northrop_Grumman	283.4	11.7	   
1956	125	376	3M	281.9	34.7	   
1956	126	375	Aeroquip-Vickers	281.5	36	   
1956	127	374	Whirlpool	280.4	14.1	   
1956	128	373	Quaker_Oats	276.4	10.1	   
1956	129	372	Rockwell-Standard	271.9	17.3	   
1956	130	371	Martin_Marietta	271.9	13.3	   
1956	131	370	Kaisertech	268.1	28.6	   
1956	132	369	FMC	264.6	14.9	   
1956	133	368	Furniture_Brands_Intl.	262.4	10.4	   
1956	134	367	Libby,_McNeill_and_Libby	261.9	5.4	   
1956	135	366	National_Supply	259.8	11.4	   
1956	136	365	American_Viscose	259.4	24.7	   
1956	137	364	USG	258.7	40.4	   
1956	138	363	CFandI_Steel	257.5	10.9	   
1956	139	362	Marathon_Oil	257.2	41.3	   
1956	140	361	St._Regis	257.1	19	   
1956	141	360	Allegheny_International	255.2	15	   
1956	142	359	Rath_Packing	254	2.6	   
1956	143	358	Coca-Cola	252.9	27.5	   
1956	144	357	Armstrong_Holdings	249.4	14.5	   
1956	145	356	Wheeling_Pittsburgh	246.7	17.3	   
1956	146	355	Scott_Paper	246.7	21.3	   
1956	147	354	Ashland	245.9	10.1	   
1956	148	353	Honeywell	244.5	19.3	   
1956	149	352	Richfield_Oil	244.4	29.6	   
1956	150	351	Continental_Baking	244	7.7	   
1956	151	350	Revere_Copper_and_Brass	242.7	11.3	   
1956	152	349	Crucible_Steel	237.7	13.2	   
1956	153	348	A.O._Smith	237.1	6	   
1956	154	347	Wyeth	234.5	20.5	   
1956	155	346	H.J._Heinz	234.2	8.8	   
1956	156	345	Del_Monte_Foods	233.8	8.9	   
1956	157	344	Babcock_and_Wilcox	233.3	13.5	   
1956	158	343	Skelly_Oil	231.6	32.2	   
1956	159	342	J.E._Seagram	228.9	22.3	   
1956	160	341	Koppers	228.5	10.4	   
1956	161	340	M._Lowenstein	228.2	10.8	   
1956	162	339	Motorola	226.7	8.5	   
1956	163	338	Hercules	226.7	19	   
1956	164	337	Kimberly-Clark	224	20.3	   
1956	165	336	Fruehauf	223.5	8.7	   
1956	166	335	Johnson_and_Johnson	222.9	11.3	   
1956	167	334	Archer_Daniels_Midland	221	5.8	   
1956	168	333	Oscar_Mayer	220.2	4.9	   
1956	169	332	Eaton	218.1	13.3	   
1956	170	331	Unisys	217.8	12.2	   
1956	171	330	Glidden	217	8.4	   
1956	172	329	Container_Corp._of_America	215.6	15.7	   
1956	173	328	Grumman	213.4	9.8	   
1956	174	327	Arden_Farms	212.3	2.1	   
1956	175	326	Hearst_Consolidated_Publications	207.6	2.6	   
1956	176	325	Brink's	205.8	3.1	   
1956	177	324	Bell_Intercontinental	204.4	5.9	   
1956	178	323	Admiral	202.4	2.4	     
1956	179	322	Anheuser-Busch	201.7	8	   
1956	180	321	Quantum_Chemical	201.6	15.5	   
1956	181	320	Pet	200.2	9.2	   
1956	182	319	Timken	196.1	22.1	   
1956	183	318	Mack_Trucks	194.3	7.8	   
1956	184	317	Cannon_Mills	193.7	10	   
1956	185	316	ACF_Industries	190.8	6.9	   
1956	186	315	Carrier	190	8.5	   
1956	187	314	Textron	189.2	5.5	   
1956	188	313	Dana	186.6	15.3	   
1956	189	312	Raytheon	182.3	4.5	   
1956	190	311	Kellogg	182.1	13.8	   
1956	191	310	White_Motor	179.9	6.1	   
1956	192	309	Curtis_Publishing	179.8	4.1	   
1956	193	308	Celanese	177.5	11.2	   
1956	194	307	Gillette	176.9	29	   
1956	195	306	Pittsburgh_Steel	176.7	7.5	   
1956	196	305	Westvaco	176.2	15.7	   
1956	197	304	Westinghouse_Air_Brake	172.5	12.4	   
1956	198	303	Sharon_Steel	171.2	8	   
1956	199	302	Consolidation_Coal	168.6	14	   
1956	200	301	Genesco	167.9	5.3	   
1956	201	300	Walter_Industries	167.4	2.4	   
1956	202	299	Sterling_Drug	166.9	15.7	   
1956	203	298	Wesson_Oil_and_Snowdrift	166.7	4.7	   
1956	204	297	American-Marietta	165.3	11.1	   
1956	205	296	Dresser_Industries	164.8	10.4	   
1956	206	295	Kaiser_Industries	164	5.1	   
1956	207	294	Pfizer	163.8	15.3	   
1956	208	293	Cone_Mills	163.6	4.8	   
1956	209	292	Grinnell	163.2	8.3	   
1956	210	291	Rohm_and_Haas	161.6	17.7	   
1956	211	290	Owens_Corning	161.3	10.9	   
1956	212	289	Rheem_Manufacturing	160.6	5.2	   
1956	213	288	Norton	160.5	N.A.	   
1956	214	287	Baldwin-Lima-Hamilton	160.3	1.8	   
1956	215	286	Gair_(Robert)	160.2	9.3	   
1956	216	285	Brown_Shoe	159.5	6.5	   
1956	217	284	Merck	157.9	15.7	   
1956	218	283	Schenley_Industries	157.8	6.1	   
1956	219	282	Corning	157.7	18.6	   
1956	220	281	Altria_Group	157	11.5	   
1956	221	280	Simmons	156.3	6.6	   
1956	222	279	McDonnell_Douglas	154.6	4.6	   
1956	223	278	Fairchild_Engine_and_Airplane	154.4	4.3	   
1956	224	277	Dart_Industries	153.5	4.1	   
1956	225	276	Zenith_Electronics	152.9	8	   
1956	226	275	Hershey_Foods	151.6	10.6	   
1956	227	274	Staley_Continental	151.5	5.2	   
1956	228	273	Eastern_Gas_and_Fuel_Associates	151.1	5.2	   
1956	229	272	Champion_International	150.6	7.5	   
1956	230	271	Mead	150.5	10.6	   
1956	231	270	BOC	149.2	11.6	   
1956	232	269	Bridgeport_Brass	148.6	5.5	   
1956	233	268	National_Gypsum	148.2	15.8	   
1956	234	267	Abex	147.1	6.4	   
1956	235	266	Chance_Vought	147.1	4.8	   
1956	236	265	Scovill	146.9	5.5	   
1956	237	264	Continental_Motors	145.5	2.5	   
1956	238	263	Ingersoll-Rand	145.4	27.5	   
1956	239	262	Anaconda_Wire_and_Cable	145.2	7	   
1956	240	261	AMF	145	4.8	   
1956	241	260	McLouth_Steel	145	8.1	   
1956	242	259	National_Sugar_Refining	144.9	1.9	   
1956	243	258	Central_Soya	144.8	2.6	   
1956	244	257	Stauffer_Chemical	143.6	12.3	   
1956	245	256	Endicott_Johnson	143.1	2.8	   
1956	246	255	ITT_Rayonier	142.5	15.9	   
1956	247	254	McGraw-Edison	142.5	9.5	   
1956	248	253	Budd	141.5	12.2	   
1956	249	252	Eli_Lilly	141.3	16.3	   
1956	250	251	Studebaker-Worthington	140.9	7.2	   
1956	251	250	Kelsey-Hayes	140.8	7.4	   
1956	252	249	Campbell_Taggart	140.6	7.9	   
1956	253	248	American_Bakeries	139	5.4	   
1956	254	247	Stokely-Van_Camp	136.5	3.8	   
1956	255	246	Kaiser_Steel	136.1	5.7	   
1956	256	245	Combustion_Engineering	135.8	5.6	   
1956	257	244	Certainteed	135.4	8.1	   
1956	258	243	Champion_Papers	135.2	10.2	   
1956	259	242	Marathon	135.1	9.2	   
1956	260	241	Pabst_Brewing	134.3	2.4	   
1956	261	240	Cletrac	133.6	4.8	   
1956	262	239	General_Precision_Equipment	133.3	2.5	   
1956	263	238	Clark_Equipment	131.3	9.5	   
1956	264	237	Lorillard	129.8	6.6	   
1956	265	236	Link-Belt	129.5	7.6	   
1956	266	235	Tecumseh_Products	129.5	6.3	   
1956	267	234	GK_Technologies	129.4	6.5	   
1956	268	233	Diamond_International	128.8	9.1	   
1956	269	232	General_Host	128.7	2.1	   
1956	270	231	WestPoint_Stevens	128.6	5.1	   
1956	271	230	Keebler	127.1	3.6	   
1956	272	229	Parke,_Davis	123.1	14.3	   
1956	273	228	Union_Camp	123	14.3	   
1956	274	227	Newport_News_Shipbuilding	122.5	4.8	   
1956	275	226	Bemis	121.8	2.1	   
1956	276	225	St._Joseph_Lead	121.5	12.7	   
1956	277	224	GAF	121.2	4.2	   
1956	278	223	Alco_Products	120.7	4.3	   
1956	279	222	Sunshine_Biscuits	119.2	6.1	   
1956	280	221	Granite_City_Steel	116.3	12.6	   
1956	281	220	Eagle-Picher_Industries	114.5	5	   
1956	282	219	Cleveland-Cliffs	114.5	13.4	   
1956	283	218	Stewart-Warner	113.8	6.2	   
1956	284	217	Anchor_Hocking	113.8	6.1	   
1956	285	216	Crown_Holdings	113	1.8	   
1956	286	215	Fairbanks,_Morse	111.9	2.7	   
1956	287	214	U.S._Pipe_and_Foundry	111.3	11.3	   
1956	288	213	Maxus_Energy	110.3	8.4	   
1956	289	212	Interlake	109.9	6.2	   
1956	290	211	Blaw-Knox	109.2	2.4	   
1956	291	210	Warren_Petroleum	109	10.1	   
1956	292	209	Collins_Radio	108.4	3.5	   
1956	293	208	Minute_Maid	106.5	3.1	   
1956	294	207	H.K._Porter	106.1	6.4	   
1956	295	206	Long-Bell_Lumber_Co.	105.7	9.7	   
1956	296	205	Chemetron	105.5	5.6	   
1956	297	204	Yale_and_Towne_Manufacturing	104.9	4.7	   
1956	298	203	Cincinnati_Milacron	104.7	4.4	   
1956	299	202	Best_Foods	104.1	4.9	   
1956	300	201	Garrett	103.4	3.7	   
1956	301	200	Colorado_Milling_and_Elevator	102.8	1.1	   
1956	302	199	Detroit_Steel	101.8	6.3	   
1956	303	198	Amerada_Hess	101.8	25.4	   
1956	304	197	Keystone_Consolidated_Industries	101.4	9.5	   
1956	305	196	American_Chain_and_Cable	101.1	6.1	   
1956	306	195	Flintkote	101	4.9	   
1956	307	194	Inmont	100.5	4.7	   
1956	308	193	Interstate_Brands	99.7	3.4	   
1956	309	192	Interlake_Iron	98.8	8.5	   
1956	310	191	Plymouth_Oil	98.1	6.9	   
1956	311	190	Allied_Mills	97.8	2.8	   
1956	312	189	Kendall	97.6	3.8	   
1956	313	188	Ward_Foods	97	1.5	   
1956	314	187	Imcera_Group	96.5	6.3	   
1956	315	186	Automatic_Canteen	95.8	1.9	   
1956	316	185	National_Container	95.3	8.4	   
1956	317	184	Case	94.8	0.9	   
1956	318	183	Pocahontas_Fuel	94.8	4.8	   
1956	319	182	Fairmont_Foods	94.5	1	   
1956	320	181	Hooker_Chemical	94.2	10.6	   
1956	321	180	Texasgulf	93.6	32.4	   
1956	322	179	Maytag	93.1	6.3	   
1956	323	178	Stanley_Works	92.5	5.6	   
1956	324	177	Ex-Cell-O	92.5	9.5	   
1956	325	176	Wagner_Electric	92.3	4.7	   
1956	326	175	Georgia-Pacific	92	6.2	   
1956	327	174	Dan_River	91.7	3.8	   
1956	328	173	Abbott_Laboratories	91.7	9.7	   
1956	329	172	US_Pharmaceuticals	91.7	16	   
1956	330	171	Lone_Star_Industries	91.5	14.8	   
1956	331	170	Squibb	91.1	3.7	   
1956	332	169	ESB	90.8	2.6	   
1956	333	168	Spencer_Kellogg_and_Sons	90.3	0.3	   
1956	334	167	Sunbeam/Oster	90.1	6.9	   
1956	335	166	Foster_Wheeler	90.1	1.3	   
1956	336	165	Warner-Lambert	90	8.1	   
1956	337	164	Carborundum	89.8	5.2	   
1956	338	163	Fibreboard	89.8	6.5	   
1956	339	162	PepsiCo	89	9.5	   
1956	340	161	Emerson_Radio_and_Phonograph	87.4	2.5	   
1956	341	160	Cluett_Peabody	87.4	3.8	   
1956	342	159	Thomas_J._Lipton	87.2	3.5	   
1956	343	158	Gerber_Products	86.7	5.5	   
1956	344	157	Riegel_Textile	86.3	1.6	   
1956	345	156	Paccar	86.2	3.6	   
1956	346	155	Wm._Wrigley_Jr.	86.1	11.6	   
1956	347	154	Outboard_Marine	85.9	6.4	   
1956	348	153	Hines_(Edward)_Lumber	85.6	5.2	   
1956	349	152	Norton_Simon	85.6	2.4	   
1956	350	151	Federal-Mogul	85	7.8	   
1956	351	150	Royal_McBee	84.7	3.6	   
1956	352	149	Pepperell_Manufacturing	84.7	1.9	   
1956	353	148	Houdaille_Industries	84.6	2.8	   
1956	354	147	Beaunit	84	3.9	   
1956	355	146	Industrial_Rayon	83.7	10.7	   
1956	356	145	National_Automotive_Fibers	83.5	2.2	   
1956	357	144	Motor_Products	83.5	-1.7	   
1956	358	143	Liebmann_Breweries	83	N.A.	   
1956	359	142	Rockwell_Manufacturing	82.9	6.8	   
1956	360	141	Raybestos-Manhattan	82.9	3.7	   
1956	361	140	Bigelow-Sanford	82.7	2.4	   
1956	362	139	York_International	82.7	2.4	   
1956	363	138	Rohr	82.4	3.3	   
1956	364	137	Olivetti_Underwood	82.4	1.5	   
1956	365	136	Ruberoid	82.1	4.5	   
1956	366	135	Joy_Technologies	81.9	5.7	   
1956	367	134	U.S._Industries	81.3	3.6	   
1956	368	133	City_Products	81.3	4.1	   
1956	369	132	Cummins	81	4.5	   
1956	370	131	Coltec_Industries	81	1.9	   
1956	371	130	Amsted_Industries	80.7	3.8	   
1956	372	129	Midland-Ross	80.6	4.4	   
1956	373	128	Harbison-Walker_Refractories	80.5	7.7	   
1956	374	127	Hazel-Atlas_Glass	79.9	3.4	   
1956	375	126	Island_Creek_Coal	79.4	6.2	   
1956	376	125	Lukens_Steel	79.3	1.7	   
1956	377	124	Superior_Oil	78.9	3.4	   
1956	378	123	Square_D	78.7	8.4	   
1956	379	122	Handy_and_Harman	78.7	0.9	   
1956	380	121	Motor_Wheel	78.6	3	   
1956	381	120	Copperweld_Steel	78.5	2.4	   
1956	382	119	LTV	78.2	3.1	   
1956	383	118	Virginia-Carolina_Chemical	77.5	2.4	   
1956	384	117	Falstaff_Brewing	77	4.4	   
1956	385	116	Beech_Aircraft	77	3.6	   
1956	386	115	American_Zinc,_Lead_and_Smelting	76.7	2.6	   
1956	387	114	McGraw-Hill	76.7	6.3	   
1956	388	113	Bulova_Watch	76.4	3	   
1956	389	112	Kroehler_Manufacturing	76.2	4.1	   
1956	390	111	Bristol-Myers_Squibb	75.7	4.9	   
1956	391	110	Barium_Steel	75.1	0.7	   
1956	392	109	Hartmarx	74.8	1.7	   
1956	393	108	Mansfield_Tire_and_Rubber	74.6	1.8	   
1956	394	107	Cerro	74.1	14	   
1956	395	106	Daystrom	73.8	1.7	   
1956	396	105	American_Bosch_Arma	73.8	3.4	   
1956	397	104	Mohasco	73.7	1.7	   
1956	398	103	Joslyn_Manufacturing_and_Supply	73.5	3.2	   
1956	399	102	AM_International	73.4	6.7	   
1956	400	101	Minnesota_and_Ontario_Paper	73.1	7.4	   
1956	401	100	I-T-E_Imperial	73	1.8	   
1956	402	99	Murray_Corp.	72.9	5.7	   
1956	403	98	Bibb_Manufacturing	72.8	1.9	   
1956	404	97	Great_Western_Sugar	72.7	4.2	   
1956	405	96	Richardson-Vicks	72.7	6.5	   
1956	406	95	Minneapolis-Moline	72.3	0.7	   
1956	407	94	Clevite	71.9	4.9	   
1956	408	93	Bucyrus-Erie	71.7	6.5	   
1956	409	92	Lees_(James)_and_Sons	71.3	3.4	   
1956	410	91	American_Forest_Products	71.3	2.6	   
1956	411	90	American_Enka	71.3	7.1	   
1956	412	89	Celotex	71.1	5.1	   
1956	413	88	American_Optical	71	2.6	   
1956	414	87	Crowell-Collier_Publishing	70.9	0.8	   
1956	415	86	Lehigh_Portland_Cement	70.9	11.3	   
1956	416	85	National_Can	70.9	1	   
1956	417	84	Times_Mirror	70.7	3.2	   
1956	418	83	Ideal_Basic_Industries	70	13.8	   
1956	419	82	Dayco	69.2	2.3	   
1956	420	81	Remington_Arms	69	7.9	   
1956	421	80	Armstrong_Rubber	69	2.7	   
1956	422	79	Avon_Products	68.9	6	   
1956	423	78	American_Agricultural_Chemical	68.7	4.4	   
1956	424	77	Carey_(Philip)_Manufacturing	68	2.6	   
1956	425	76	Pennwalt_Corp	67.8	3.5	   
1956	426	75	Mueller_Brass	67.7	2.5	   
1956	427	74	Arvin_Industries	67.4	4.1	   
1956	428	73	Cuban_Atlantic_Sugar	67.3	3.1	   
1956	429	72	Tennessee_Corp.	66.5	7.7	   
1956	430	71	Joy_Global	66.3	1.5	   
1956	431	70	Berkshire_Hathaway	65.5	0.3	   
1956	432	69	Savannah_Sugar_Refining	64.6	1.8	   
1956	433	68	Ekco_Products	64.5	5.2	   
1956	434	67	Calumet_and_Hecia	64.4	3.6	   
1956	435	66	Ceco_Industries	64.3	2.5	   
1956	436	65	International_Silver	64.2	3.1	   
1956	437	64	Todd_Shipyards	64.2	1.1	   
1956	438	63	Robertshaw_Controls	64	3.8	   
1956	439	62	P.R._Mallory	63.9	2.2	   
1956	440	61	Solar_Aircraft	63.9	2.1	   
1956	441	60	American_Metal_Products	63.5	4.3	   
1956	442	59	Chicago_Pneumatic_Tool	63.4	7.4	   
1956	443	58	Freeport_Sulphur	63.3	12.4	   
1956	444	57	Lily-Tulip_Cup	63.1	5.3	   
1956	445	56	Columbian_Carbon	62.8	6.3	   
1956	446	55	Bliss_(E.W.)	62.8	2.1	   
1956	447	54	National_Homes	62.3	2.1	   
1956	448	53	Suntide_Refining	62.1	1.6	   
1956	449	52	Bird_and_Son	61.7	2.4	   
1956	450	51	Cutler-Hammer	61.6	5.6	   
1956	451	50	Publicker_Industries	61.5	-1.8	   
1956	452	49	Canada_Dry	61.4	3.5	   
1956	453	48	Consolidated_Papers	61.2	5.6	   
1956	454	47	Climax_Molybdenum	61.1	17.4	   
1956	455	46	Anderson-Prichard_Oil	61	5	   
1956	456	45	Harshaw_Chemical	60.9	2.5	   
1956	457	44	Butler_Manufacturing	60.8	1.7	   
1956	458	43	Bates_Manufacturing	60.7	2.1	   
1956	459	42	Standard_Coil_Products	60.5	-0.3	   
1956	460	41	Consolidated_Coppermines	60.5	6.2	   
1956	461	40	Continental_Foundry_and_Machine	60.4	2.9	   
1956	462	39	Atlas_Powder	60.3	3.5	   
1956	463	38	Elgin_National_Watch	60.1	1.6	   
1956	464	37	Erwin_Mills	59.9	0.7	   
1956	465	36	Mullins_Manufacturing	59.8	1.7	   
1956	466	35	Congoleum	59.8	2.2	   
1956	467	34	Gould-National_Batteries	59.7	2.6	   
1956	468	33	Tobin_Packing	59.3	1.1	   
1956	469	32	Premcor	59	1.4	   
1956	470	31	Natl._Malleable_and_Steel_Castings	59	2.4	   
1956	471	30	Crown_Central	58.8	1.7	   
1956	472	29	Dole	58.8	1.4	   
1956	473	28	Glen_Alden	58.7	0.2	   
1956	474	27	Servel	58.6	-4	   
1956	475	26	Stanley_Home_Products	58.5	3.1	   
1956	476	25	Alan_Wood_Steel	58.4	2.6	   
1956	477	24	Laclede_Steel	58.2	4	   
1956	478	23	Briggs_and_Stratton	58.1	6.6	   
1956	479	22	Du_Mont_(Allen_B.)_Labs.	57.8	-3.7	   
1956	480	21	Visking	57.7	5.1	   
1956	481	20	Vertol_Aircraft	57.7	1.6	   
1956	482	19	Bohn_Aluminum_and_Brass	57.5	2.2	   
1956	483	18	Vanadium	57.3	5.4	   
1956	484	17	Sutherland_Paper	57.3	3.5	   
1956	485	16	Blue_Bell	57.1	1.8	   
1956	486	15	Graniteville_Co.	56.8	1.3	   
1956	487	14	Commercial_Solvents	56.6	3.5	   
1956	488	13	Pittsburgh_Coke_and_Chemical	56.6	3.1	   
1956	489	12	General_Refractories	56.5	6	   
1956	490	11	Oxford_Paper	56.4	4.1	   
1956	491	10	Langendorf_United_Bakeries	56.4	1.3	   
1956	492	9	South_Penn_Oil	55.8	6.1	   
1956	493	8	Signal_Oil_Gas	55.7	9.6	   
1956	494	7	Champlin_Oil_and_Refining	55.7	7	   
1956	495	6	Great_Northern_Paper	55.7	5	   
1956	496	5	Sheller_Manufacturing	55.6	3.8	   
1956	497	4	Holly_Sugar	55.5	2.2	   
1956	498	3	Consolidated_Cigar	55.3	2.2	   
1956	499	2	Weatherhead	55.2	2.3	   
1956	500	1	Warren_(S.D.)	55.1	2.9	   
1957	1	500	General_Motors	10796.4	847.4	   
1957	2	499	Exxon_Mobil	7126.9	808.5	   
1957	3	498	Ford_Motor	4647	236.6	   
1957	4	497	U.S._Steel	4228.9	348.1	   
1957	5	496	General_Electric	4090	213.8	   
1957	6	495	Mobil	2750.3	249.5	   
1957	7	494	Chrysler	2676.3	20	   
1957	8	493	Esmark	2429.3	14	   
1957	9	492	ATandT_Technologies	2372.7	81	   
1957	10	491	Gulf_Oil	2339.7	282.7	   
1957	11	490	Bethlehem_Steel	2326.7	161.4	   
1957	12	489	Texaco	2046.3	302.3	   
1957	13	488	Armour	2011.4	14.7	   
1957	14	487	Amoco	1890.2	149.4	   
1957	15	486	DuPont	1888.4	383.4	   
1957	16	485	Shell_Oil	1635.4	135.8	   
1957	17	484	CBS	1525.4	3.5	   
1957	18	483	ChevronTexaco	1452.5	267.9	   
1957	19	482	Goodyear_Tire_and_Rubber	1358.8	62.5	   
1957	20	481	Kraft	1352.9	41.7	   
1957	21	480	Union_Carbide	1324.5	146.2	   
1957	22	479	Navistar_International	1252.1	49.6	   
1957	23	478	Republic_Steel	1244.2	90.4	   
1957	24	477	Sinclair_Oil	1180.1	95.9	   
1957	25	476	RCA	1121.1	40	   
1957	26	475	Firestone_Tire_and_Rubber	1115.2	60.5	   
1957	27	474	Douglas_Aircraft	1073.5	33.2	   
1957	28	473	General_Dynamics	1047.8	31.9	   
1957	29	472	Procter_and_Gamble	1038.3	59.3	   
1957	30	471	ConocoPhillips	1033.4	95.2	   
1957	31	470	Continental_Group	1010.3	43.1	   
1957	32	469	Boeing	1006.4	32.1	   
1957	33	468	Citgo_Petroleum	973.7	62.2	   
1957	34	467	International_Paper	969.6	86.6	   
1957	35	466	United_Technologies	952.9	37.1	   
1957	36	465	General_Foods	931.1	39	   
1957	37	464	Rockwell_Automation	914	28.8	   
1957	38	463	Uniroyal	901.3	31.9	   
1957	39	462	Borden_Chemical	877	23.6	   
1957	40	461	Alcoa	864.4	89.6	   
1957	41	460	Sperry	815.8	47.4	   
1957	42	459	American_Can	771.6	34.8	   
1957	43	458	ARMCO	761.8	65.6	   
1957	44	457	Eastman_Kodak	761.7	94.2	   
1957	45	456	Anaconda	749.4	111.5	   
1957	46	455	Jones_and_Laughlin_Steel	742.6	45.1	   
1957	47	454	Lockheed_Martin	742.6	13.9	   
1957	48	453	Intl._Business_Machines	734.3	68.8	   
1957	49	452	Sunoco	731.4	56.2	   
1957	50	451	Ryerson_Tull	727.2	53	   
1957	51	450	Goodrich	724.2	43.8	   
1957	52	449	Caterpillar	685.9	55.4	   
1957	53	448	Youngstown_Sheet_and_Tube	676.3	43.2	   
1957	54	447	Honeywell_Intl.	668.9	47	   
1957	55	446	AMAX	667.3	23.9	   
1957	56	445	National_Intergroup	664.3	52.5	   
1957	57	444	Burlington_Industries_Equity	636.4	20.8	   
1957	58	443	Wilson	609	7.1	   
1957	59	442	BorgWarner	598.7	35.8	   
1957	60	441	Ogden	597.7	6.7	   
1957	61	440	Olin	596.7	44.8	   
1957	62	439	PPG_Industries	596.6	55.4	   
1957	63	438	Asarco	592.9	39.8	   
1957	64	437	Fortune_Brands	585.2	52	   
1957	65	436	Bendix	581.4	24.3	   
1957	66	435	NL_Industries	576.3	63.2	   
1957	67	434	Conoco	576.3	51.8	   
1957	68	433	Curtiss-Wright	571.1	43.2	   
1957	69	432	Kennecott	567	143.2	   
1957	70	431	Dow_Chemical	565.3	59.7	   
1957	71	430	Allis-Chalmers	547.4	20.4	   
1957	72	429	Atlantic_Richfield	544.9	47.2	   
1957	73	428	ITT_Industries	544.8	28.1	   
1957	74	427	Monsanto	541.9	38.6	   
1957	75	426	Tidewater_Oil	522.6	38	   
1957	76	425	Nabisco_Group_Holdings	518.3	61.9	   
1957	77	424	General_Mills	516.1	14.1	   
1957	78	423	American_Cyanamid	500.7	55.4	   
1957	79	422	Owens-Illinois	496	35.3	   
1957	80	421	Pure_Oil	486.2	36.6	   
1957	81	420	Standard_Brands	473.2	12.1	   
1957	82	419	Crown_Zellerbach	462.4	73.7	   
1957	83	418	Sealed_Air	438.1	19.8	   
1957	84	417	Campbell_Soup	429.8	29.2	   
1957	85	416	Phelps_Dodge	418.8	87	   
1957	86	415	Nabisco_Brands	410.5	20.3	   
1957	87	414	American_Motors	408.4	-19.7	   
1957	88	413	Reynolds_Metals	405.2	41.2	   
